year,name,team,avg,game,pa,ab,run,hit,b2,b3,hr,tb,rbi,sac,sf,bb,ibb,hbp,so,gdp,slg,obp,ops,mh,risp,xbh,go,ao,goao,gw,bbk,isop,xr,gpa,posi,era,w,l,wpct,ip,ph,phr,pbb,phbp,pso,r,er,whip,qs,tbf,np,pavg,pb2,pb3,id,odds,rank
2017,문승원,SK,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5.33,6.0,12.0,0.33299999999999996,1.0,181.0,25.0,54.0,,86.0,98.0,92.0,1.51,12.0,695.0,2701.0,0.294,32.0,2.0,t1709,0.524,5
2017,하주석,한화,0.285,111,470.0,432.0,69.0,123.0,18.0,8.0,11.0,190.0,52.0,9.0,1.0,23.0,0.0,5.0,83.0,6.0,0.44,0.32799999999999996,0.768,34.0,0.313,37.0,145.0,82.0,1.77,6.0,0.28,3.49,0.155,59.0,1,,,,,,,,,,,,,,,,,,,,t1710,0.43,8
2017,하주석,한화,0.285,111,470.0,432.0,69.0,123.0,18.0,8.0,11.0,190.0,52.0,9.0,1.0,23.0,0.0,5.0,83.0,6.0,0.44,0.32799999999999996,0.768,34.0,0.313,37.0,145.0,82.0,1.77,6.0,0.28,3.49,0.155,59.0,1,,,,,,,,,,,,,,,,,,,,t1710,0.43,8
2017,박해민,삼성,0.284,144,638.0,570.0,96.0,162.0,25.0,8.0,7.0,224.0,54.0,8.0,9.0,50.0,0.0,1.0,78.0,6.0,0.39299999999999996,0.33799999999999997,0.731,49.0,0.293,40.0,171.0,168.0,1.02,4.0,0.64,3.91,0.109,82.2,1,,,,,,,,,,,,,,,,,,,,t1708,0.396,9
2017,박해민,삼성,0.284,144,638.0,570.0,96.0,162.0,25.0,8.0,7.0,224.0,54.0,8.0,9.0,50.0,0.0,1.0,78.0,6.0,0.39299999999999996,0.33799999999999997,0.731,49.0,0.293,40.0,171.0,168.0,1.02,4.0,0.64,3.91,0.109,82.2,1,,,,,,,,,,,,,,,,,,,,t1708,0.396,9
2017,이승엽,삼성,0.28,135,533.0,472.0,65.0,132.0,30.0,5.0,24.0,244.0,87.0,0.0,8.0,47.0,6.0,6.0,85.0,7.0,0.517,0.34700000000000003,0.8640000000000001,40.0,0.244,59.0,107.0,156.0,0.69,9.0,0.55,3.92,0.237,84.3,1,,,,,,,,,,,,,,,,,,,,t1708,0.396,9
2017,이승엽,삼성,0.28,135,533.0,472.0,65.0,132.0,30.0,5.0,24.0,244.0,87.0,0.0,8.0,47.0,6.0,6.0,85.0,7.0,0.517,0.34700000000000003,0.8640000000000001,40.0,0.244,59.0,107.0,156.0,0.69,9.0,0.55,3.92,0.237,84.3,1,,,,,,,,,,,,,,,,,,,,t1708,0.396,9
2017,이원석,삼성,0.265,121,459.0,411.0,55.0,109.0,20.0,1.0,18.0,185.0,62.0,4.0,6.0,34.0,2.0,4.0,80.0,4.0,0.45,0.32299999999999995,0.773,27.0,0.262,39.0,99.0,129.0,0.77,2.0,0.43,3.97,0.185,62.5,1,,,,,,,,,,,,,,,,,,,,t1708,0.396,9
2017,이원석,삼성,0.265,121,459.0,411.0,55.0,109.0,20.0,1.0,18.0,185.0,62.0,4.0,6.0,34.0,2.0,4.0,80.0,4.0,0.45,0.32299999999999995,0.773,27.0,0.262,39.0,99.0,129.0,0.77,2.0,0.43,3.97,0.185,62.5,1,,,,,,,,,,,,,,,,,,,,t1708,0.396,9
2017,윤성환,삼성,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.28,12.0,9.0,0.5710000000000001,1.0,181.0,22.0,37.0,,130.0,86.0,83.0,1.25,15.0,731.0,2810.0,0.271,39.0,4.0,t1708,0.396,9
2017,김민성,넥센,0.282,133,530.0,472.0,59.0,133.0,26.0,1.0,15.0,206.0,78.0,0.0,8.0,43.0,2.0,7.0,93.0,15.0,0.436,0.345,0.7809999999999999,38.0,0.28800000000000003,42.0,104.0,150.0,0.69,9.0,0.46,4.18,0.155,69.5,1,,,,,,,,,,,,,,,,,,,,t1702,0.486,7
2017,김민성,넥센,0.282,133,530.0,472.0,59.0,133.0,26.0,1.0,15.0,206.0,78.0,0.0,8.0,43.0,2.0,7.0,93.0,15.0,0.436,0.345,0.7809999999999999,38.0,0.28800000000000003,42.0,104.0,150.0,0.69,9.0,0.46,4.18,0.155,69.5,1,,,,,,,,,,,,,,,,,,,,t1702,0.486,7
2017,브리검,넥센,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.38,10.0,6.0,0.625,1.0,166.0,17.0,26.0,,98.0,77.0,70.0,1.33,14.0,619.0,2249.0,0.289,21.0,4.0,t1702,0.486,7
2017,최원태,넥센,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.46,11.0,7.0,0.611,1.0,161.0,19.0,34.0,,126.0,76.0,74.0,1.31,12.0,637.0,2350.0,0.276,24.0,3.0,t1702,0.486,7
2017,양석환,LG,0.263,132,496.0,445.0,62.0,117.0,27.0,3.0,14.0,192.0,83.0,2.0,5.0,38.0,2.0,6.0,93.0,13.0,0.431,0.326,0.757,31.0,0.336,44.0,77.0,163.0,0.47,6.0,0.41,4.04,0.16899999999999998,59.2,1,,,,,,,,,,,,,,,,,,,,t1704,0.489,6
2017,양석환,LG,0.263,132,496.0,445.0,62.0,117.0,27.0,3.0,14.0,192.0,83.0,2.0,5.0,38.0,2.0,6.0,93.0,13.0,0.431,0.326,0.757,31.0,0.336,44.0,77.0,163.0,0.47,6.0,0.41,4.04,0.16899999999999998,59.2,1,,,,,,,,,,,,,,,,,,,,t1704,0.489,6
2017,차우찬,LG,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.43,10.0,7.0,0.588,1.0,171.0,20.0,38.0,,157.0,75.0,67.0,1.19,16.0,732.0,2879.0,0.252,33.0,4.0,t1704,0.489,6
2017,소사,LG,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.88,11.0,11.0,0.5,1.0,189.0,11.0,38.0,,153.0,86.0,80.0,1.22,16.0,769.0,2863.0,0.264,36.0,9.0,t1704,0.489,6
2017,박경수,KT,0.262,131,511.0,442.0,62.0,116.0,27.0,1.0,15.0,190.0,66.0,3.0,3.0,57.0,4.0,6.0,118.0,14.0,0.43,0.35200000000000004,0.782,30.0,0.29100000000000004,43.0,89.0,122.0,0.73,3.0,0.48,4.41,0.16699999999999998,64.6,1,,,,,,,,,,,,,,,,,,,,t1707,0.34700000000000003,10
2017,박경수,KT,0.262,131,511.0,442.0,62.0,116.0,27.0,1.0,15.0,190.0,66.0,3.0,3.0,57.0,4.0,6.0,118.0,14.0,0.43,0.35200000000000004,0.782,30.0,0.29100000000000004,43.0,89.0,122.0,0.73,3.0,0.48,4.41,0.16699999999999998,64.6,1,,,,,,,,,,,,,,,,,,,,t1707,0.34700000000000003,10
2017,피어밴드,KT,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.04,8.0,10.0,0.444,1.0,153.0,20.0,31.0,,132.0,67.0,54.0,1.15,20.0,657.0,2469.0,0.251,19.0,4.0,t1707,0.34700000000000003,10
2017,로치,KT,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.69,4.0,15.0,0.21100000000000002,1.0,200.0,18.0,60.0,,99.0,106.0,86.0,1.58,12.0,743.0,2693.0,0.304,33.0,3.0,t1707,0.34700000000000003,10
2018,박용택,LG,0.303,134,583.0,524.0,89.0,159.0,38.0,1.0,15.0,244.0,76.0,0.0,7.0,47.0,0.0,5.0,107.0,21.0,0.466,0.36200000000000004,0.828,48.0,0.285,54.0,128.0,137.0,0.93,10.0,0.44,3.9,0.162,80.9,1,,,,,,,,,,,,,,,,,,,,t1804,0.476,8
2018,박용택,LG,0.303,134,583.0,524.0,89.0,159.0,38.0,1.0,15.0,244.0,76.0,0.0,7.0,47.0,0.0,5.0,107.0,21.0,0.466,0.36200000000000004,0.828,48.0,0.285,54.0,128.0,137.0,0.93,10.0,0.44,3.9,0.162,80.9,1,,,,,,,,,,,,,,,,,,,,t1804,0.476,8
2018,유강남,LG,0.29600000000000004,132,465.0,425.0,53.0,126.0,33.0,0.0,19.0,216.0,66.0,2.0,1.0,28.0,1.0,9.0,80.0,21.0,0.508,0.35200000000000004,0.86,37.0,0.282,52.0,111.0,109.0,1.02,3.0,0.35,3.76,0.212,65.7,1,,,,,,,,,,,,,,,,,,,,t1804,0.476,8
2018,유강남,LG,0.29600000000000004,132,465.0,425.0,53.0,126.0,33.0,0.0,19.0,216.0,66.0,2.0,1.0,28.0,1.0,9.0,80.0,21.0,0.508,0.35200000000000004,0.86,37.0,0.282,52.0,111.0,109.0,1.02,3.0,0.35,3.76,0.212,65.7,1,,,,,,,,,,,,,,,,,,,,t1804,0.476,8
2018,오지환,LG,0.278,144,617.0,533.0,93.0,148.0,26.0,2.0,11.0,211.0,71.0,12.0,6.0,59.0,3.0,7.0,146.0,6.0,0.396,0.354,0.75,40.0,0.35700000000000004,39.0,120.0,125.0,0.96,6.0,0.4,4.01,0.11800000000000001,78.2,1,,,,,,,,,,,,,,,,,,,,t1804,0.476,8
2018,오지환,LG,0.278,144,617.0,533.0,93.0,148.0,26.0,2.0,11.0,211.0,71.0,12.0,6.0,59.0,3.0,7.0,146.0,6.0,0.396,0.354,0.75,40.0,0.35700000000000004,39.0,120.0,125.0,0.96,6.0,0.4,4.01,0.11800000000000001,78.2,1,,,,,,,,,,,,,,,,,,,,t1804,0.476,8
2018,양석환,LG,0.263,140,519.0,483.0,53.0,127.0,27.0,0.0,22.0,220.0,82.0,1.0,5.0,24.0,0.0,6.0,81.0,9.0,0.455,0.303,0.758,32.0,0.31,49.0,100.0,180.0,0.56,9.0,0.3,4.0,0.193,65.9,1,,,,,,,,,,,,,,,,,,,,t1804,0.476,8
2018,양석환,LG,0.263,140,519.0,483.0,53.0,127.0,27.0,0.0,22.0,220.0,82.0,1.0,5.0,24.0,0.0,6.0,81.0,9.0,0.455,0.303,0.758,32.0,0.31,49.0,100.0,180.0,0.56,9.0,0.3,4.0,0.193,65.9,1,,,,,,,,,,,,,,,,,,,,t1804,0.476,8
2018,윌슨,LG,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.07,9.0,4.0,0.6920000000000001,1.0,158.0,11.0,35.0,,149.0,63.0,58.0,1.14,20.0,689.0,2632.0,0.247,23.0,3.0,t1804,0.476,8
2018,소사,LG,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.52,9.0,9.0,0.5,1.0,192.0,16.0,28.0,,181.0,83.0,71.0,1.21,18.0,760.0,2751.0,0.267,44.0,1.0,t1804,0.476,8
2018,임찬규,LG,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5.77,11.0,11.0,0.5,1.0,195.0,23.0,47.0,,125.0,104.0,94.0,1.65,9.0,680.0,2640.0,0.321,32.0,1.0,t1804,0.476,8
2018,차우찬,LG,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6.09,12.0,10.0,0.545,1.0,177.0,27.0,79.0,,136.0,119.0,115.0,1.51,13.0,762.0,2956.0,0.26899999999999996,36.0,4.0,t1804,0.476,8
2018,이명기,KIA,0.302,120,502.0,447.0,88.0,135.0,28.0,6.0,4.0,187.0,42.0,11.0,1.0,40.0,3.0,3.0,64.0,5.0,0.418,0.363,0.7809999999999999,41.0,0.24600000000000002,38.0,162.0,87.0,1.86,2.0,0.63,3.8,0.11599999999999999,65.9,1,,,,,,,,,,,,,,,,,,,,t1805,0.486,5
2018,이명기,KIA,0.302,120,502.0,447.0,88.0,135.0,28.0,6.0,4.0,187.0,42.0,11.0,1.0,40.0,3.0,3.0,64.0,5.0,0.418,0.363,0.7809999999999999,41.0,0.24600000000000002,38.0,162.0,87.0,1.86,2.0,0.63,3.8,0.11599999999999999,65.9,1,,,,,,,,,,,,,,,,,,,,t1805,0.486,5
2018,김선빈,KIA,0.295,127,492.0,424.0,73.0,125.0,17.0,2.0,4.0,158.0,49.0,6.0,5.0,48.0,1.0,9.0,42.0,10.0,0.373,0.374,0.747,33.0,0.304,23.0,142.0,120.0,1.18,3.0,1.14,3.78,0.078,61.9,1,,,,,,,,,,,,,,,,,,,,t1805,0.486,5
2018,김선빈,KIA,0.295,127,492.0,424.0,73.0,125.0,17.0,2.0,4.0,158.0,49.0,6.0,5.0,48.0,1.0,9.0,42.0,10.0,0.373,0.374,0.747,33.0,0.304,23.0,142.0,120.0,1.18,3.0,1.14,3.78,0.078,61.9,1,,,,,,,,,,,,,,,,,,,,t1805,0.486,5
2018,양현종,KIA,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.15,13.0,11.0,0.542,1.0,199.0,21.0,43.0,,152.0,88.0,85.0,1.31,17.0,772.0,2883.0,0.278,33.0,0.0,t1805,0.486,5
2018,헥터,KIA,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.6,11.0,10.0,0.524,1.0,209.0,25.0,36.0,,137.0,102.0,89.0,1.41,18.0,753.0,2871.0,0.298,31.0,0.0,t1805,0.486,5
2018,이원석,삼성,0.301,128,543.0,479.0,74.0,144.0,30.0,1.0,20.0,236.0,93.0,0.0,5.0,52.0,1.0,7.0,103.0,10.0,0.493,0.374,0.867,39.0,0.302,51.0,98.0,139.0,0.71,5.0,0.5,4.05,0.192,84.8,1,,,,,,,,,,,,,,,,,,,,t1808,0.486,6
2018,이원석,삼성,0.301,128,543.0,479.0,74.0,144.0,30.0,1.0,20.0,236.0,93.0,0.0,5.0,52.0,1.0,7.0,103.0,10.0,0.493,0.374,0.867,39.0,0.302,51.0,98.0,139.0,0.71,5.0,0.5,4.05,0.192,84.8,1,,,,,,,,,,,,,,,,,,,,t1808,0.486,6
2018,김헌곤,삼성,0.3,141,586.0,513.0,77.0,154.0,26.0,2.0,11.0,217.0,71.0,5.0,4.0,54.0,1.0,10.0,70.0,13.0,0.423,0.375,0.7979999999999999,46.0,0.319,39.0,162.0,131.0,1.24,4.0,0.77,3.91,0.12300000000000001,80.9,1,,,,,,,,,,,,,,,,,,,,t1808,0.486,6
2018,김헌곤,삼성,0.3,141,586.0,513.0,77.0,154.0,26.0,2.0,11.0,217.0,71.0,5.0,4.0,54.0,1.0,10.0,70.0,13.0,0.423,0.375,0.7979999999999999,46.0,0.319,39.0,162.0,131.0,1.24,4.0,0.77,3.91,0.12300000000000001,80.9,1,,,,,,,,,,,,,,,,,,,,t1808,0.486,6
2018,박해민,삼성,0.299,144,649.0,576.0,114.0,172.0,30.0,10.0,9.0,249.0,68.0,8.0,6.0,56.0,0.0,3.0,99.0,9.0,0.43200000000000005,0.36,0.792,53.0,0.33899999999999997,49.0,144.0,167.0,0.86,8.0,0.57,4.1,0.134,91.9,1,,,,,,,,,,,,,,,,,,,,t1808,0.486,6
2018,박해민,삼성,0.299,144,649.0,576.0,114.0,172.0,30.0,10.0,9.0,249.0,68.0,8.0,6.0,56.0,0.0,3.0,99.0,9.0,0.43200000000000005,0.36,0.792,53.0,0.33899999999999997,49.0,144.0,167.0,0.86,8.0,0.57,4.1,0.134,91.9,1,,,,,,,,,,,,,,,,,,,,t1808,0.486,6
2018,강민호,삼성,0.26899999999999996,129,477.0,427.0,46.0,115.0,14.0,0.0,22.0,195.0,71.0,0.0,7.0,29.0,5.0,14.0,96.0,11.0,0.457,0.331,0.7879999999999999,32.0,0.225,36.0,122.0,101.0,1.21,10.0,0.3,3.68,0.187,65.1,1,,,,,,,,,,,,,,,,,,,,t1808,0.486,6
2018,강민호,삼성,0.26899999999999996,129,477.0,427.0,46.0,115.0,14.0,0.0,22.0,195.0,71.0,0.0,7.0,29.0,5.0,14.0,96.0,11.0,0.457,0.331,0.7879999999999999,32.0,0.225,36.0,122.0,101.0,1.21,10.0,0.3,3.68,0.187,65.1,1,,,,,,,,,,,,,,,,,,,,t1808,0.486,6
2018,김상수,삼성,0.263,122,499.0,453.0,63.0,119.0,13.0,1.0,10.0,164.0,50.0,8.0,3.0,27.0,0.0,8.0,91.0,11.0,0.36200000000000004,0.314,0.6759999999999999,32.0,0.2,24.0,132.0,114.0,1.16,5.0,0.3,3.94,0.099,50.1,1,,,,,,,,,,,,,,,,,,,,t1808,0.486,6
2018,김상수,삼성,0.263,122,499.0,453.0,63.0,119.0,13.0,1.0,10.0,164.0,50.0,8.0,3.0,27.0,0.0,8.0,91.0,11.0,0.36200000000000004,0.314,0.6759999999999999,32.0,0.2,24.0,132.0,114.0,1.16,5.0,0.3,3.94,0.099,50.1,1,,,,,,,,,,,,,,,,,,,,t1808,0.486,6
2018,아델만,삼성,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5.05,8.0,12.0,0.4,1.0,202.0,20.0,54.0,,137.0,101.0,96.0,1.5,15.0,758.0,3070.0,0.29600000000000004,39.0,1.0,t1808,0.486,6
2018,보니야,삼성,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5.3,7.0,10.0,0.41200000000000003,1.0,193.0,23.0,63.0,,151.0,111.0,99.0,1.52,15.0,752.0,2931.0,0.29,40.0,2.0,t1808,0.486,6
2018,송광민,한화,0.297,113,460.0,434.0,63.0,129.0,24.0,0.0,18.0,207.0,79.0,0.0,4.0,18.0,0.0,4.0,93.0,13.0,0.47700000000000004,0.32799999999999996,0.805,36.0,0.243,42.0,121.0,95.0,1.27,8.0,0.19,3.59,0.18,62.1,1,,,,,,,,,,,,,,,,,,,,t1810,0.535,3
2018,송광민,한화,0.297,113,460.0,434.0,63.0,129.0,24.0,0.0,18.0,207.0,79.0,0.0,4.0,18.0,0.0,4.0,93.0,13.0,0.47700000000000004,0.32799999999999996,0.805,36.0,0.243,42.0,121.0,95.0,1.27,8.0,0.19,3.59,0.18,62.1,1,,,,,,,,,,,,,,,,,,,,t1810,0.535,3
2018,이성열,한화,0.295,131,528.0,485.0,76.0,143.0,21.0,1.0,34.0,268.0,102.0,1.0,2.0,35.0,3.0,5.0,143.0,9.0,0.5529999999999999,0.34700000000000003,0.9,34.0,0.28300000000000003,56.0,113.0,88.0,1.28,8.0,0.24,3.9,0.258,86.9,1,,,,,,,,,,,,,,,,,,,,t1810,0.535,3
2018,이성열,한화,0.295,131,528.0,485.0,76.0,143.0,21.0,1.0,34.0,268.0,102.0,1.0,2.0,35.0,3.0,5.0,143.0,9.0,0.5529999999999999,0.34700000000000003,0.9,34.0,0.28300000000000003,56.0,113.0,88.0,1.28,8.0,0.24,3.9,0.258,86.9,1,,,,,,,,,,,,,,,,,,,,t1810,0.535,3
2018,이용규,한화,0.293,134,575.0,491.0,82.0,144.0,14.0,1.0,1.0,163.0,36.0,8.0,5.0,59.0,0.0,12.0,62.0,8.0,0.332,0.379,0.711,44.0,0.327,16.0,162.0,128.0,1.27,2.0,0.95,4.03,0.039,70.1,1,,,,,,,,,,,,,,,,,,,,t1810,0.535,3
2018,이용규,한화,0.293,134,575.0,491.0,82.0,144.0,14.0,1.0,1.0,163.0,36.0,8.0,5.0,59.0,0.0,12.0,62.0,8.0,0.332,0.379,0.711,44.0,0.327,16.0,162.0,128.0,1.27,2.0,0.95,4.03,0.039,70.1,1,,,,,,,,,,,,,,,,,,,,t1810,0.535,3
2018,하주석,한화,0.254,141,517.0,484.0,67.0,123.0,20.0,3.0,9.0,176.0,52.0,1.0,0.0,28.0,0.0,4.0,130.0,7.0,0.364,0.3,0.664,31.0,0.267,32.0,145.0,86.0,1.69,7.0,0.22,3.69,0.11,49.5,1,,,,,,,,,,,,,,,,,,,,t1810,0.535,3
2018,하주석,한화,0.254,141,517.0,484.0,67.0,123.0,20.0,3.0,9.0,176.0,52.0,1.0,0.0,28.0,0.0,4.0,130.0,7.0,0.364,0.3,0.664,31.0,0.267,32.0,145.0,86.0,1.69,7.0,0.22,3.69,0.11,49.5,1,,,,,,,,,,,,,,,,,,,,t1810,0.535,3
2018,샘슨,한화,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.68,13.0,8.0,0.619,1.0,144.0,17.0,79.0,,195.0,91.0,84.0,1.38,15.0,703.0,3047.0,0.23399999999999999,26.0,1.0,t1810,0.535,3
2018,황재균,KT,0.29600000000000004,142,588.0,530.0,76.0,157.0,41.0,3.0,25.0,279.0,88.0,2.0,3.0,49.0,1.0,4.0,120.0,5.0,0.526,0.358,0.884,48.0,0.252,69.0,79.0,177.0,0.45,7.0,0.41,3.96,0.23,95.7,1,,,,,,,,,,,,,,,,,,,,t1807,0.418,9
2018,황재균,KT,0.29600000000000004,142,588.0,530.0,76.0,157.0,41.0,3.0,25.0,279.0,88.0,2.0,3.0,49.0,1.0,4.0,120.0,5.0,0.526,0.358,0.884,48.0,0.252,69.0,79.0,177.0,0.45,7.0,0.41,3.96,0.23,95.7,1,,,,,,,,,,,,,,,,,,,,t1807,0.418,9
2018,강백호,KT,0.29,138,585.0,527.0,108.0,153.0,32.0,2.0,29.0,276.0,84.0,0.0,3.0,52.0,0.0,3.0,124.0,4.0,0.524,0.35600000000000004,0.88,44.0,0.308,63.0,121.0,132.0,0.92,3.0,0.42,4.04,0.233,94.5,1,,,,,,,,,,,,,,,,,,,,t1807,0.418,9
2018,강백호,KT,0.29,138,585.0,527.0,108.0,153.0,32.0,2.0,29.0,276.0,84.0,0.0,3.0,52.0,0.0,3.0,124.0,4.0,0.524,0.35600000000000004,0.88,44.0,0.308,63.0,121.0,132.0,0.92,3.0,0.42,4.04,0.233,94.5,1,,,,,,,,,,,,,,,,,,,,t1807,0.418,9
2018,윤석민,KT,0.276,132,509.0,460.0,58.0,127.0,22.0,0.0,19.0,206.0,60.0,2.0,3.0,40.0,2.0,4.0,69.0,17.0,0.44799999999999995,0.337,0.785,28.0,0.22,41.0,132.0,135.0,0.98,3.0,0.58,3.78,0.172,65.8,1,,,,,,,,,,,,,,,,,,,,t1807,0.418,9
2018,윤석민,KT,0.276,132,509.0,460.0,58.0,127.0,22.0,0.0,19.0,206.0,60.0,2.0,3.0,40.0,2.0,4.0,69.0,17.0,0.44799999999999995,0.337,0.785,28.0,0.22,41.0,132.0,135.0,0.98,3.0,0.58,3.78,0.172,65.8,1,,,,,,,,,,,,,,,,,,,,t1807,0.418,9
2018,박경수,KT,0.262,135,528.0,458.0,65.0,120.0,21.0,0.0,25.0,216.0,74.0,0.0,3.0,58.0,2.0,9.0,129.0,16.0,0.47200000000000003,0.354,0.826,28.0,0.28800000000000003,46.0,92.0,120.0,0.77,7.0,0.45,4.2,0.21,74.9,1,,,,,,,,,,,,,,,,,,,,t1807,0.418,9
2018,박경수,KT,0.262,135,528.0,458.0,65.0,120.0,21.0,0.0,25.0,216.0,74.0,0.0,3.0,58.0,2.0,9.0,129.0,16.0,0.47200000000000003,0.354,0.826,28.0,0.28800000000000003,46.0,92.0,120.0,0.77,7.0,0.45,4.2,0.21,74.9,1,,,,,,,,,,,,,,,,,,,,t1807,0.418,9
2018,니퍼트,KT,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.25,8.0,8.0,0.5,1.0,209.0,26.0,39.0,,165.0,88.0,83.0,1.41,20.0,765.0,2965.0,0.29600000000000004,33.0,4.0,t1807,0.418,9
2018,피어밴드,KT,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.3,8.0,8.0,0.5,1.0,186.0,24.0,38.0,,141.0,90.0,78.0,1.37,16.0,707.0,2723.0,0.28600000000000003,27.0,1.0,t1807,0.418,9
2018,금민철,KT,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5.41,8.0,12.0,0.4,1.0,212.0,19.0,68.0,,79.0,104.0,94.0,1.79,11.0,720.0,2695.0,0.335,30.0,1.0,t1807,0.418,9
2018,신본기,롯데,0.294,139,479.0,425.0,55.0,125.0,28.0,1.0,11.0,188.0,71.0,5.0,5.0,33.0,2.0,11.0,95.0,12.0,0.442,0.35700000000000004,0.799,34.0,0.3,40.0,110.0,100.0,1.1,5.0,0.35,3.72,0.14800000000000002,62.8,1,,,,,,,,,,,,,,,,,,,,t1806,0.479,7
2018,신본기,롯데,0.294,139,479.0,425.0,55.0,125.0,28.0,1.0,11.0,188.0,71.0,5.0,5.0,33.0,2.0,11.0,95.0,12.0,0.442,0.35700000000000004,0.799,34.0,0.3,40.0,110.0,100.0,1.1,5.0,0.35,3.72,0.14800000000000002,62.8,1,,,,,,,,,,,,,,,,,,,,t1806,0.479,7
2018,번즈,롯데,0.268,133,505.0,462.0,80.0,124.0,34.0,5.0,23.0,237.0,64.0,1.0,0.0,33.0,2.0,9.0,133.0,8.0,0.513,0.32899999999999996,0.8420000000000001,34.0,0.23,62.0,96.0,109.0,0.88,5.0,0.25,3.71,0.245,73.8,1,,,,,,,,,,,,,,,,,,,,t1806,0.479,7
2018,번즈,롯데,0.268,133,505.0,462.0,80.0,124.0,34.0,5.0,23.0,237.0,64.0,1.0,0.0,33.0,2.0,9.0,133.0,8.0,0.513,0.32899999999999996,0.8420000000000001,34.0,0.23,62.0,96.0,109.0,0.88,5.0,0.25,3.71,0.245,73.8,1,,,,,,,,,,,,,,,,,,,,t1806,0.479,7
2018,레일리,롯데,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.74,11.0,13.0,0.45799999999999996,1.0,180.0,24.0,54.0,,178.0,106.0,94.0,1.31,15.0,775.0,3048.0,0.263,34.0,4.0,t1806,0.479,7
2018,김원중,롯데,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6.94,8.0,7.0,0.5329999999999999,1.0,173.0,28.0,77.0,,137.0,115.0,112.0,1.72,5.0,681.0,2717.0,0.295,37.0,2.0,t1806,0.479,7
2018,임병욱,넥센,0.293,134,447.0,423.0,76.0,124.0,29.0,3.0,13.0,198.0,60.0,0.0,2.0,22.0,1.0,0.0,119.0,6.0,0.46799999999999997,0.327,0.795,31.0,0.303,45.0,108.0,74.0,1.46,3.0,0.18,3.68,0.175,62.2,1,,,,,,,,,,,,,,,,,,,,t1802,0.521,4
2018,임병욱,넥센,0.293,134,447.0,423.0,76.0,124.0,29.0,3.0,13.0,198.0,60.0,0.0,2.0,22.0,1.0,0.0,119.0,6.0,0.46799999999999997,0.327,0.795,31.0,0.303,45.0,108.0,74.0,1.46,3.0,0.18,3.68,0.175,62.2,1,,,,,,,,,,,,,,,,,,,,t1802,0.521,4
2018,김하성,넥센,0.28800000000000003,129,576.0,511.0,95.0,147.0,27.0,4.0,20.0,242.0,84.0,1.0,5.0,54.0,2.0,5.0,81.0,16.0,0.474,0.358,0.8320000000000001,43.0,0.239,51.0,98.0,190.0,0.52,14.0,0.67,3.94,0.18600000000000003,83.6,1,,,,,,,,,,,,,,,,,,,,t1802,0.521,4
2018,김하성,넥센,0.28800000000000003,129,576.0,511.0,95.0,147.0,27.0,4.0,20.0,242.0,84.0,1.0,5.0,54.0,2.0,5.0,81.0,16.0,0.474,0.358,0.8320000000000001,43.0,0.239,51.0,98.0,190.0,0.52,14.0,0.67,3.94,0.18600000000000003,83.6,1,,,,,,,,,,,,,,,,,,,,t1802,0.521,4
2018,김민성,넥센,0.28300000000000003,128,465.0,413.0,46.0,117.0,24.0,0.0,10.0,171.0,45.0,1.0,5.0,40.0,3.0,6.0,80.0,6.0,0.414,0.35100000000000003,0.765,24.0,0.231,34.0,78.0,143.0,0.55,3.0,0.5,4.0,0.131,61.1,1,,,,,,,,,,,,,,,,,,,,t1802,0.521,4
2018,김민성,넥센,0.28300000000000003,128,465.0,413.0,46.0,117.0,24.0,0.0,10.0,171.0,45.0,1.0,5.0,40.0,3.0,6.0,80.0,6.0,0.414,0.35100000000000003,0.765,24.0,0.231,34.0,78.0,143.0,0.55,3.0,0.5,4.0,0.131,61.1,1,,,,,,,,,,,,,,,,,,,,t1802,0.521,4
